GameID,Team,Side,Result,Player,Champion,Role,Level,Kills,Deaths,Assists,KDA,CS,CS in Team's Jungle,CS in Enemy Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Shutdown bounty collected,Shutdown bounty lost
61087,T1,Red,Win,Gumayusi,Miss Fortune,ADC,17,5,2,5,5,299,12,,9.1,15253,464,22.9%,46,15,12,6,5,1.4,0.46,0.18,0.37,14.8%,13036,11666,1292,78,397,20.2%,0.3,62.5%,,1,0,0,0,-444,-19,-459,-1,0,7330,7330,979,0,11851,0,8,165,5033,26,9,27,0,100
61087,T1,Red,Win,Keria,Rell,SUPPORT,13,1,0,10,Perfect KDA,38,0,,1.2,9006,274,13.5%,122,66,12,19,19,3.71,2.01,0.58,0.37,39.4%,4058,632,2878,548,123,6.3%,0.33,68.8%,,0,0,0,0,275,5,403,0,0,1729,1729,2749,0,15375,0,29,58,13472,0,21,36,0,0
61088,KT,Blue,Win,PerfecT,Renekton,TOP,17,4,2,5,4.5,276,0,,8.1,13998,409,21.1%,43,14,8,9,9,1.26,0.41,0.26,0.23,14%,15003,11990,3013,0,438,18.5%,0.26,40.9%,1,0,0,0,0,-111,-9,580,0,0,4699,4699,7406,0,37130,0,18,178,34008,101,12,29,150,100
61088,KT,Blue,Win,Pyosik,Ivern,JUNGLE,16,0,1,15,15,168,156,,4.9,11681,341,17.6%,52,16,12,14,14,1.52,0.47,0.41,0.35,16.9%,4877,1548,2729,600,142,6%,0.44,68.2%,,0,0,0,0,-485,-9,38,0,0,1365,1365,11023,4385,8833,17295,30,249,11923,21,15,32,0,0
61088,KT,Blue,Win,Bdd,Lucian,MID,18,8,3,7,5,341,12,,10,16527,483,25%,47,18,12,7,7,1.37,0.53,0.2,0.35,15.3%,29255,25564,3317,374,855,36%,0.44,68.2%,1,1,0,0,0,1262,9,667,0,0,12309,12309,7035,0,12445,0,1,69,19661,118,9,32,0,350
61088,KT,Blue,Win,Deft,Seraphine,ADC,16,7,3,8,5,254,4,,7.4,14314,418,21.6%,32,15,5,4,4,0.93,0.44,0.12,0.15,10.4%,23956,2207,21749,0,700,29.5%,0.44,68.2%,,1,0,0,0,1748,115,3335,3,0,4423,4423,5932,4452,10682,5420,23,269,11598,97,6,26,350,200
61088,KT,Blue,Win,BeryL,Leona,SUPPORT,14,3,2,8,5.5,49,0,,1.4,9708,284,14.7%,134,53,27,16,15,3.91,1.55,0.47,0.79,43.5%,8220,2003,5676,541,240,10.1%,0.32,50%,,0,0,0,0,-888,-86,-1903,-2,0,3278,3278,51,0,28935,0,37,75,20182,39,18,37,50,100
61088,T1,Red,Loss,Zeus,Jayce,TOP,17,4,4,4,2,303,24,,8.9,14060,411,23.3%,32,16,4,3,3,0.93,0.47,0.09,0.12,11.6%,28720,24953,3718,49,839,37.9%,0.23,72.7%,,1,0,0,0,111,9,-580,0,0,3314,3314,3692,0,13066,0,14,172,16834,141,7,30,200,350
61088,T1,Red,Loss,Oner,Lee Sin,JUNGLE,16,4,5,6,2,200,178,,5.8,12112,354,20.1%,43,20,7,11,9,1.26,0.58,0.32,0.2,15.5%,7743,6388,1032,323,226,10.2%,0.29,90.9%,,0,0,0,0,485,9,-38,0,1,871,871,19957,0,36357,703,15,592,39569,168,12,29,450,50
61088,T1,Red,Loss,Faker,Taliyah,MID,17,1,5,5,1.2,296,19,,8.6,12328,360,20.5%,32,15,5,6,6,0.93,0.44,0.18,0.15,11.6%,19890,988,18748,154,581,26.3%,0.18,54.5%,,0,0,0,0,-1262,-9,-667,0,0,543,543,1606,0,10341,0,37,683,15040,97,8,26,100,50
61088,T1,Red,Loss,Gumayusi,Senna,ADC,13,1,4,6,1.8,58,0,,1.7,9187,268,15.2%,111,57,18,16,14,3.24,1.67,0.47,0.53,40.1%,11597,11263,0,334,339,15.3%,0.2,63.6%,,0,0,0,0,-1748,-115,-3335,-3,0,483,483,6961,2577,7966,1036,27,252,14400,118,19,33,0,0
61088,T1,Red,Loss,Keria,Sejuani,SUPPORT,16,1,4,6,1.8,261,0,,7.6,12587,368,20.9%,59,34,12,12,11,1.72,0.99,0.35,0.35,21.3%,7749,4444,3249,56,226,10.2%,0.2,63.6%,1,0,0,0,0,888,86,1903,2,0,4587,4587,538,0,41746,0,17,766,24042,79,14,34,0,100
61089,T1,Blue,Win,Zeus,K,TOP,17,3,1,6,9,245,0,,8.5,12037,416,19.6%,46,12,3,7,6,1.59,0.41,0.24,0.1,15%,12475,9541,2214,720,431,17.6%,0.31,52.9%,,0,0,0,0,128,8,198,0,0,2720,2720,3299,0,28735,676,25,319,23467,38,9,28,100,150
