GameID,Team,Side,Result,Player,Champion,Role,Level,Kills,Deaths,Assists,KDA,CS,CS in Team's Jungle,CS in Enemy Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Shutdown bounty collected,Shutdown bounty lost
62526,GEN,Blue,Loss,Peyz,Ezreal,ADC,17,3,1,2,5,334,14,,10.1,13585,410,25.1%,24,10,8,2,2,0.73,0.3,0.06,0.24,9.1%,31835,18587,12402,846,962,43.4%,0.15,83.3%,1,0,0,0,0,-1319,-16,131,0,0,501,501,7842,0,9554,0,4,174,14519,0,4,20,0,100
62526,GEN,Blue,Loss,Lehends,Blitzcrank,SUPPORT,10,0,6,5,0.8,34,4,,1,6835,206,12.6%,110,71,9,24,21,3.32,2.15,0.73,0.27,41.5%,3289,461,2096,732,99,4.5%,0.15,83.3%,,0,0,0,0,31,-4,-94,0,0,135,135,470,0,11226,0,25,134,17496,132,26,42,0,0
62526,HLE,Red,Win,Doran,Jax,TOP,16,4,2,4,4,224,2,,6.8,12903,390,19.6%,43,21,4,10,10,1.3,0.63,0.3,0.12,14.8%,11896,5314,6180,402,359,14.3%,0.24,47.1%,1,0,0,0,0,1458,12,836,1,0,7246,7246,4539,0,24953,0,14,190,24428,100,11,28,0,200
62526,HLE,Red,Win,Peanut,Sejuani,JUNGLE,15,1,2,15,8,177,164,,5.3,11036,333,16.8%,41,11,7,9,9,1.24,0.33,0.27,0.21,14.1%,8711,4133,4025,553,263,10.5%,0.48,94.1%,,0,0,0,0,-65,-17,-543,0,0,554,554,17403,110,68503,1319,19,309,44081,47,10,28,0,0
62526,HLE,Red,Win,Zeka,Smolder,MID,18,5,0,9,Perfect KDA,324,16,,9.8,16265,491,24.7%,44,17,12,5,5,1.33,0.51,0.15,0.36,15.1%,26663,17269,5209,4185,806,32.1%,0.42,82.4%,,1,0,0,0,-409,-17,-377,-1,0,5372,5372,7893,0,9147,0,10,363,14073,0,6,25,300,0
62526,HLE,Red,Win,Viper,Miss Fortune,ADC,18,7,1,8,15,357,32,,10.8,17407,526,26.5%,40,17,10,5,5,1.21,0.51,0.15,0.3,13.7%,31401,29940,1022,439,949,37.8%,0.45,88.2%,,1,0,0,0,1319,16,-131,0,0,12154,12154,4660,0,19825,0,9,220,7335,14,7,25,0,0
62526,HLE,Red,Win,Delight,Nautilus,SUPPORT,13,0,1,12,12,37,0,,1.1,8156,246,12.4%,123,60,13,19,18,3.72,1.81,0.57,0.39,42.3%,4502,1063,2417,1022,136,5.4%,0.36,70.6%,,0,0,0,0,-31,4,94,0,0,573,573,2879,0,27096,0,32,153,19564,12,21,37,0,0
62527,GEN,Blue,Win,Kiin,K,TOP,15,1,3,8,3,204,0,,7,10761,372,17.4%,40,12,10,6,6,1.38,0.41,0.21,0.35,13.7%,12538,9780,1841,917,433,15.5%,0.31,40.9%,,0,0,0,0,-594,15,601,0,0,2290,2290,5470,0,30341,742,22,1414,21862,75,8,24,0,0
62527,GEN,Blue,Win,Canyon,Nidalee,JUNGLE,16,4,1,15,19,190,170,,6.6,12661,437,20.5%,43,11,13,9,8,1.49,0.38,0.31,0.45,14.7%,12170,816,9293,2061,420,15%,0.66,86.4%,,0,0,0,0,-108,6,357,1,0,9479,9479,32644,6710,23968,0,6,125,35565,16,10,24,0,0
62527,GEN,Blue,Win,Chovy,Smolder,MID,17,6,1,10,16,296,12,,10.2,13761,475,22.3%,45,14,12,5,5,1.55,0.48,0.17,0.41,15.4%,23083,14601,5323,3159,797,28.5%,0.55,72.7%,,0,0,0,0,309,-16,127,0,0,3552,3552,7334,0,12007,0,9,282,18903,32,6,26,50,150
62527,GEN,Blue,Win,Peyz,Kalista,ADC,16,10,0,8,Perfect KDA,272,24,,9.4,16101,556,26.1%,38,14,12,5,5,1.31,0.48,0.17,0.41,13%,26471,19113,5804,1554,914,32.6%,0.62,81.8%,,1,1,0,0,1381,31,1640,1,0,11249,11249,10295,0,12437,0,10,373,20756,0,7,22,200,0
62527,GEN,Blue,Win,Lehends,Renata Glasc,SUPPORT,13,1,1,18,19,31,0,,1.1,8426,291,13.7%,126,77,14,16,16,4.35,2.66,0.55,0.48,43.2%,6869,1170,4446,1253,237,8.5%,0.66,86.4%,,0,0,0,0,-23,-1,259,0,0,3961,3961,4224,0,13734,3615,21,175,20073,12,19,34,0,0
62527,HLE,Red,Loss,Doran,Renekton,TOP,14,2,4,2,1,199,2,,6.9,10084,348,20.7%,28,9,8,7,6,0.97,0.31,0.24,0.28,11.8%,10747,9002,1745,0,371,14.5%,0.14,66.7%,,0,0,0,0,594,-15,-601,0,0,1983,1983,7192,0,27715,0,10,36,29644,126,9,28,0,100
62527,HLE,Red,Loss,Peanut,Zyra,JUNGLE,13,2,5,3,1,184,154,,6.4,9675,334,19.9%,56,24,17,5,5,1.93,0.83,0.17,0.59,23.6%,23713,300,20748,2665,819,31.9%,0.17,83.3%,,0,0,0,0,108,-6,-357,-1,0,113,113,5177,0,10672,0,28,433,19879,169,5,17,150,0
62527,HLE,Red,Loss,Zeka,Yone,MID,15,0,3,1,0.3,281,8,,9.7,10827,374,22.2%,29,16,10,8,7,1,0.55,0.28,0.35,12.2%,13747,8817,2660,2270,475,18.5%,0.03,16.7%,,0,0,0,0,-309,16,-127,0,0,3673,3673,5685,0,21931,0,14,166,21138,73,9,28,0,50
62527,HLE,Red,Loss,Viper,Miss Fortune,ADC,14,2,4,3,1.3,265,19,,9.2,11754,406,24.2%,31,10,9,3,2,1.07,0.35,0.1,0.31,13.1%,21893,21291,602,0,756,29.5%,0.17,83.3%,,0,0,0,0,-1381,-31,-1640,-1,0,5477,5477,1761,0,15491,0,5,123,9786,109,4,20,0,100
62527,HLE,Red,Loss,Delight,Leona,SUPPORT,9,0,6,5,0.8,33,0,,1.1,6322,218,13%,93,54,11,18,17,3.21,1.87,0.62,0.38,39.2%,4211,986,2466,759,145,5.7%,0.17,83.3%,,0,0,0,0,23,1,-259,0,0,0,0,94,0,14658,0,22,60,17067,104,20,33,0,0
62528,HLE,Blue,Loss,Doran,K,TOP,14,0,4,4,1,196,0,,6.3,9871,316,19%,30,13,6,7,7,0.96,0.42,0.22,0.19,11.6%,11876,9165,1617,1094,380,20.6%,0.13,80%,,0,0,0,0,769,11,592,1,0,3272,3272,4398,0,38881,145,34,1895,29749,174,8,27,0,0
62528,HLE,Blue,Loss,Peanut,Vi,JUNGLE,15,2,4,2,1,218,185,,7,10766,344,20.7%,47,11,16,9,8,1.5,0.35,0.29,0.51,18.2%,7591,6973,41,577,243,13.2%,0.13,80%,,0,0,0,0,802,16,318,1,1,2483,2483,13122,0,40472,0,19,333,33354,102,10,28,0,100
62528,HLE,Blue,Loss,Zeka,Azir,MID,15,0,3,3,1,269,21,,8.6,11595,371,22.3%,46,18,11,9,8,1.47,0.58,0.29,0.35,17.8%,22567,429,21893,245,722,39.2%,0.1,60%,,0,0,0,0,596,0,-542,0,0,2206,2206,3172,0,14378,0,11,202,20076,145,11,31,0,150
62528,HLE,Blue,Loss,Viper,Senna,ADC,12,2,0,2,Perfect KDA,53,1,,1.7,9172,293,17.6%,103,48,24,11,11,3.29,1.54,0.35,0.77,39.9%,8594,7069,1135,390,275,14.9%,0.13,80%,,0,0,0,0,-1378,-120,-2931,-3,0,552,552,22049,12124,6951,2891,47,291,13580,0,13,32,650,0
62528,HLE,Blue,Loss,Delight,Ornn,SUPPORT,15,1,1,1,2,261,0,,8.3,10620,340,20.4%,32,17,5,5,5,1.02,0.54,0.16,0.16,12.4%,6930,2384,4450,96,222,12%,0.06,40%,,0,0,0,0,1490,114,3283,3,0,206,206,1975,0,35994,0,29,938,22945,0,6,24,0,0
62528,GEN,Red,Win,Kiin,Nasus,TOP,16,4,1,7,11,216,8,,6.9,11669,373,20.5%,32,10,7,5,5,1.02,0.32,0.16,0.22,11.2%,24172,18794,5128,250,773,25.4%,0.35,91.7%,2,0,0,0,0,-769,-11,-592,-1,0,7734,7734,17651,0,36661,0,19,491,32674,38,7,22,0,0
62528,GEN,Red,Win,Canyon,Skarner,JUNGLE,15,0,1,7,7,169,151,,5.4,9481,303,16.7%,41,14,7,11,10,1.31,0.45,0.35,0.22,14.4%,8906,5602,2980,324,285,9.3%,0.22,58.3%,,0,0,0,0,-802,-16,-318,-1,0,696,696,13963,0,41968,0,26,667,28034,36,12,26,0,0
62528,GEN,Red,Win,Chovy,Corki,MID,17,4,2,6,5,322,21,,10.3,14587,467,25.6%,50,14,15,8,6,1.6,0.45,0.26,0.48,17.5%,34782,23543,6097,5142,1112,36.5%,0.32,83.3%,1,0,0,0,0,-596,0,542,0,0,8950,8950,7406,0,9764,0,1,61,18843,12,10,28,100,650
62528,GEN,Red,Win,Peyz,Ashe,ADC,16,4,0,5,Perfect KDA,302,26,,9.7,13496,432,23.7%,41,10,11,2,2,1.31,0.32,0.06,0.35,14.4%,20755,19478,836,441,664,21.8%,0.29,75%,,1,0,0,0,1378,120,2931,3,0,5828,5828,2384,0,3431,0,44,1056,5762,0,3,19,150,0
62528,GEN,Red,Win,Lehends,Renata Glasc,SUPPORT,12,0,1,9,9,29,0,,0.9,7649,245,13.4%,121,81,9,21,21,3.87,2.59,0.67,0.29,42.5%,6693,866,4981,846,214,7%,0.29,75%,,0,0,0,0,-1490,-114,-3283,-3,0,874,874,1941,0,9371,4829,18,276,9807,26,23,37,0,0
62529,HLE,Blue,Loss,Doran,Jax,TOP,15,1,4,4,1.3,226,12,,7.2,10217,325,20.2%,35,17,7,5,5,1.11,0.54,0.16,0.22,15.4%,11085,5324,5697,64,352,13.9%,0.16,50%,,0,0,0,0,-392,-6,-753,-1,0,3886,3886,5090,0,26389,0,15,142,30553,117,6,22,0,0
62529,HLE,Blue,Loss,Peanut,Vi,JUNGLE,14,1,5,6,1.4,186,167,,5.9,9622,306,19%,35,5,10,5,4,1.11,0.16,0.16,0.32,15.4%,7314,7100,0,214,232,9.2%,0.22,70%,,0,0,0,0,93,23,973,1,0,334,334,12341,0,30740,0,17,280,31620,168,6,24,0,0
62529,HLE,Blue,Loss,Zeka,Zeri,MID,15,6,5,3,1.8,249,12,,7.9,12545,398,24.8%,27,11,7,6,5,0.86,0.35,0.19,0.22,11.8%,26381,18573,7472,336,838,33%,0.29,90%,,1,0,0,0,-98,-26,-824,-1,0,3474,3474,7740,0,15722,0,6,116,25625,133,7,34,100,150
62529,HLE,Blue,Loss,Viper,Ziggs,ADC,15,2,6,6,1.3,257,2,,8.2,11479,365,22.7%,25,12,2,3,2,0.79,0.38,0.1,0.06,11%,30152,631,29521,0,958,37.8%,0.25,80%,,1,0,0,0,-2321,3,-399,-1,0,3157,3157,923,0,9442,0,17,330,16696,178,6,25,500,0
62529,HLE,Blue,Loss,Delight,Leona,SUPPORT,10,0,8,5,0.6,34,0,,1.1,6688,212,13.2%,106,48,16,14,12,3.37,1.52,0.44,0.51,46.5%,4923,1141,2516,1266,156,6.2%,0.16,50%,,0,0,0,0,-262,13,158,0,0,0,0,237,0,24053,0,26,62,25562,152,16,30,0,0
62529,GEN,Red,Win,Kiin,K,TOP,16,0,3,17,5.7,206,8,,6.5,10627,338,16.7%,35,13,6,8,7,1.11,0.41,0.25,0.19,13.1%,20572,16734,1954,1884,653,18.8%,0.54,60.7%,,0,0,0,0,392,6,753,1,0,2939,2939,6355,0,32696,642,45,2190,26301,81,11,30,0,0
62529,GEN,Red,Win,Canyon,Maokai,JUNGLE,15,1,2,21,11,139,123,,4.4,9588,305,15%,42,11,10,11,9,1.33,0.35,0.35,0.32,15.7%,13446,1143,11937,366,427,12.3%,0.7,78.6%,,0,0,0,0,-93,-23,-973,-1,0,2809,2809,28633,0,37847,1914,58,536,40802,28,12,28,0,0
62529,GEN,Red,Win,Chovy,Corki,MID,18,9,1,14,23,327,32,,10.4,17307,550,27.2%,56,17,18,7,6,1.78,0.54,0.22,0.57,21%,36141,25493,7254,3394,1148,33.1%,0.73,82.1%,,1,0,0,0,98,26,824,1,0,12227,12227,8735,0,11500,0,4,116,17692,45,9,29,50,500
62529,GEN,Red,Win,Peyz,Jhin,ADC,17,18,1,10,28,297,19,,9.4,17932,570,28.1%,27,15,8,5,5,0.86,0.48,0.16,0.25,10.1%,33938,28434,4710,794,1078,31.1%,0.89,100%,1,4,1,0,0,2321,-3,399,1,0,5066,5066,11591,0,9169,0,39,190,16871,20,7,28,100,100
62529,GEN,Red,Win,Lehends,Blitzcrank,SUPPORT,12,0,3,23,7.7,21,0,,0.7,8271,263,13%,107,64,6,18,18,3.4,2.03,0.57,0.19,40.1%,5120,1757,2763,600,163,4.7%,0.73,82.1%,,0,0,0,0,262,-13,-158,0,0,1162,1162,4082,162,15624,858,29,143,16009,64,20,34,0,0
62531,DK,Blue,Win,kingen,Gnar,TOP,17,1,1,4,5,239,20,,7.2,12337,372,19%,47,10,10,5,5,1.42,0.3,0.15,0.3,14.6%,14552,12949,1087,516,439,23.3%,0.15,55.6%,,0,0,0,0,452,17,1092,1,0,5973,5973,6650,0,19704,0,31,438,19095,0,6,25,0,0
62531,DK,Blue,Win,Lucid,Vi,JUNGLE,16,2,1,5,7,238,218,,7.2,12757,385,19.6%,49,16,7,14,14,1.48,0.48,0.42,0.21,15.2%,6188,5566,0,622,187,9.9%,0.21,77.8%,,0,0,0,0,1808,10,1806,1,0,1081,1081,17242,0,45386,0,14,378,28170,0,15,34,50,100
62531,DK,Blue,Win,ShowMaker,Taliyah,MID,17,4,0,3,Perfect KDA,306,5,,9.2,14242,430,21.9%,59,26,10,14,13,1.78,0.78,0.42,0.3,18.3%,17029,697,16276,56,514,27.2%,0.21,77.8%,,1,0,0,0,36,-18,101,0,0,954,954,1778,255,3673,0,24,479,6610,0,16,34,50,0
62531,DK,Blue,Win,Aiming,Ziggs,ADC,18,1,0,5,Perfect KDA,376,13,,11.3,16359,494,25.1%,25,10,5,2,2,0.75,0.3,0.06,0.15,7.7%,18755,559,18016,180,566,30%,0.18,66.7%,,0,0,0,0,614,21,1061,0,0,20502,20502,619,0,3389,0,15,437,7090,0,4,25,0,0
62531,DK,Blue,Win,Moham,Leona,SUPPORT,13,1,1,7,8,45,0,,1.4,9370,283,14.4%,143,61,27,16,16,4.32,1.84,0.48,0.81,44.3%,5992,1020,3574,1398,181,9.6%,0.24,88.9%,,0,0,0,0,258,5,-1920,-2,0,2528,2528,1733,0,14056,0,30,70,16580,14,18,34,0,0
62531,T1,Red,Loss,Zeus,K,TOP,16,1,3,2,1,243,0,,7.3,10998,332,20%,24,8,3,6,3,0.72,0.24,0.18,0.09,9.4%,7552,5834,792,926,228,18.5%,0.09,100%,1,0,0,0,0,-452,-17,-1092,-1,0,1659,1659,2410,0,34640,537,21,2613,25373,85,7,28,0,0
62531,T1,Red,Loss,Oner,Maokai,JUNGLE,14,0,2,2,1,175,156,,5.3,8945,270,16.2%,51,12,16,10,10,1.54,0.36,0.3,0.48,20.1%,7983,321,7364,298,241,19.6%,0.06,66.7%,,0,0,0,0,-1808,-10,-1806,-1,0,0,0,17928,0,26892,1058,37,535,32621,42,11,27,0,0
62531,T1,Red,Loss,Faker,Corki,MID,17,2,1,0,2,347,23,,10.5,13876,419,25.2%,43,15,10,6,6,1.3,0.45,0.18,0.3,16.9%,13728,10094,2269,1365,414,33.7%,0.06,66.7%,,0,0,0,0,-36,18,-101,0,0,1079,1079,5317,0,8314,0,2,113,13469,35,7,22,100,50
62531,T1,Red,Loss,Gumayusi,Nilah,ADC,17,0,3,1,0.3,353,12,,10.7,13860,418,25.2%,28,13,7,5,5,0.85,0.39,0.15,0.21,11%,7381,7075,0,306,223,18.1%,0.03,33.3%,,0,0,0,0,-614,-21,-1061,0,0,7538,7538,3850,631,21917,210,5,104,13186,48,7,24,0,50
62531,T1,Red,Loss,Keria,Zilean,SUPPORT,15,0,0,1,Perfect KDA,33,0,,1,7405,223,13.4%,108,69,9,17,17,3.26,2.08,0.51,0.27,42.5%,4085,1136,2921,28,123,10%,0.03,33.3%,,0,0,0,0,-258,-5,1920,2,0,1952,1952,3053,2538,3003,811,12,78,5639,0,19,32,0,0
62532,T1,Blue,Win,Zeus,Camille,TOP,17,14,3,4,6,238,4,,8,16112,541,27.8%,32,8,7,3,3,1.08,0.27,0.1,0.24,13.9%,29238,15328,1619,12291,982,26.2%,0.6,90%,,1,0,1,0,935,13,-145,0,0,10226,10226,6233,0,44096,0,24,321,35451,119,4,24,400,500
62532,T1,Blue,Win,Oner,Sejuani,JUNGLE,15,1,1,16,17,197,165,,6.6,11347,381,19.6%,45,8,13,6,6,1.51,0.27,0.2,0.44,19.5%,13328,7605,4541,1182,448,12%,0.57,85%,,0,0,0,0,501,7,512,1,0,2318,2318,15670,0,54891,1335,27,392,43431,42,7,21,50,0
62532,T1,Blue,Win,Faker,Corki,MID,16,3,3,10,4.3,255,16,,8.6,12022,404,20.8%,28,13,4,4,3,0.94,0.44,0.13,0.13,12.1%,26960,18640,5435,2885,906,24.2%,0.44,65%,1,0,0,0,0,27,11,545,1,0,5453,5453,8258,0,15314,0,2,43,23913,133,6,23,0,200
62532,T1,Blue,Win,Gumayusi,Ziggs,ADC,15,2,3,13,5,263,0,,8.8,11815,397,20.4%,37,14,4,5,5,1.24,0.47,0.17,0.13,16%,37195,697,36408,90,1250,33.4%,0.5,75%,,0,0,0,0,-290,-14,-837,0,0,3942,3942,1737,0,7468,0,19,249,15437,115,8,23,0,250
62532,T1,Blue,Win,Keria,Alistar,SUPPORT,12,0,3,12,4,39,0,,1.3,6637,223,11.5%,89,44,11,12,11,2.99,1.48,0.4,0.37,38.5%,4704,422,3234,1048,158,4.2%,0.4,60%,,0,0,0,0,-142,5,423,0,0,1892,1892,9737,6121,23993,0,27,54,22577,99,14,26,0,0
62532,DK,Red,Loss,kingen,Gangplank,TOP,16,5,4,4,2.3,200,12,,6.7,11927,401,22.3%,31,14,2,6,5,1.04,0.47,0.2,0.07,13.4%,23978,13409,7131,3438,806,24.1%,0.3,69.2%,,1,0,0,0,-935,-13,145,0,0,3310,3310,7281,0,18611,0,15,283,26617,154,8,29,250,100
62532,DK,Red,Loss,Lucid,Maokai,JUNGLE,14,1,5,8,1.8,158,146,,5.3,9477,318,17.7%,40,12,8,13,11,1.34,0.4,0.44,0.27,17.2%,17615,979,15870,766,592,17.7%,0.3,69.2%,,0,0,0,0,-501,-7,-512,-1,1,224,224,19146,0,26564,0,45,555,45583,146,15,30,0,0
62532,DK,Red,Loss,ShowMaker,Nasus,MID,15,2,5,5,1.4,219,4,,7.4,10845,364,20.2%,33,10,8,10,8,1.11,0.34,0.34,0.27,14.2%,21679,11665,9823,191,728,21.8%,0.24,53.8%,,0,0,0,0,-27,-11,-545,-1,0,7089,7089,8714,0,27673,0,14,395,31055,201,12,29,100,0
62532,DK,Red,Loss,Aiming,Ezreal,ADC,16,4,2,2,3,297,10,,10,13798,464,25.7%,29,14,7,3,3,0.97,0.47,0.1,0.24,12.5%,28513,18458,8418,1637,958,28.7%,0.2,46.2%,,1,0,0,0,290,14,837,0,0,7692,7692,6519,0,8418,0,5,147,17534,45,4,20,300,350
62532,DK,Red,Loss,Moham,Nautilus,SUPPORT,11,1,4,6,1.8,33,0,,1.1,7549,254,14.1%,99,48,12,16,13,3.33,1.61,0.54,0.4,42.7%,7698,1734,4685,1279,259,7.7%,0.24,53.8%,,0,0,0,0,142,-5,-423,0,0,1047,1047,1388,0,27189,0,53,208,21515,100,18,33,300,0
62533,DK,Blue,Loss,kingen,Aatrox,TOP,14,0,7,3,0.4,173,4,,6.3,7856,284,18.1%,26,7,3,1,1,0.94,0.25,0.04,0.11,11.8%,11074,9103,1971,0,401,21%,0.11,42.9%,,0,0,0,0,-1604,-54,-1786,-1,0,998,998,9008,0,23523,0,13,189,34192,192,2,21,0,0
62533,DK,Blue,Loss,Lucid,Maokai,JUNGLE,12,2,3,3,1.7,151,134,,5.5,8553,309,19.8%,30,9,7,6,5,1.08,0.33,0.22,0.25,13.6%,12976,731,11910,335,469,24.7%,0.18,71.4%,,0,0,0,0,-220,-18,-407,0,0,0,0,15820,0,17058,0,45,412,30839,86,7,21,100,0
62533,DK,Blue,Loss,ShowMaker,LeBlanc,MID,14,5,3,2,2.3,214,0,,7.7,10922,395,25.2%,50,21,11,5,5,1.81,0.76,0.18,0.4,22.6%,16227,1523,12409,2295,587,30.8%,0.25,100%,1,0,0,0,0,-218,9,1168,1,0,1334,1334,1870,0,8448,0,12,38,18126,95,7,24,250,50
62533,DK,Blue,Loss,Aiming,Jhin,ADC,15,0,1,1,1,277,0,,10,10510,380,24.3%,29,10,9,2,1,1.05,0.36,0.07,0.33,13.1%,9624,8749,803,72,348,18.3%,0.04,14.3%,,0,0,0,0,-162,-4,-946,0,0,453,453,2987,0,4803,0,23,151,11522,0,3,20,0,0
62533,DK,Blue,Loss,Moham,Rell,SUPPORT,9,0,7,3,0.4,16,0,,0.6,5449,197,12.6%,86,47,7,12,12,3.11,1.7,0.43,0.25,38.9%,2721,503,1618,600,98,5.2%,0.11,42.9%,,0,0,0,0,-577,-6,-809,-1,0,0,0,108,0,16039,0,21,47,17959,110,14,25,0,0
62533,T1,Red,Win,Zeus,Yone,TOP,16,2,2,8,5,259,36,,9.4,11653,421,20.1%,36,12,3,5,5,1.3,0.43,0.18,0.11,15.4%,15597,9978,3489,2130,564,17.5%,0.36,47.6%,,0,0,0,0,1604,54,1786,1,0,5537,5537,8923,0,27981,0,13,230,22883,79,6,28,0,150
62533,T1,Red,Win,Oner,Sejuani,JUNGLE,14,3,2,12,7.5,170,151,,6.1,10105,365,17.4%,36,9,6,8,8,1.3,0.33,0.29,0.22,15.4%,10286,5697,3630,959,372,11.6%,0.54,71.4%,,0,0,0,0,220,18,407,0,0,1576,1576,16282,0,36619,732,22,319,34358,50,9,23,50,100
62533,T1,Red,Win,Faker,Corki,MID,16,11,1,6,17,266,34,,9.6,15434,558,26.6%,30,11,13,1,1,1.08,0.4,0.04,0.47,12.8%,35183,25494,5931,3758,1272,39.5%,0.61,81%,1,4,0,0,0,218,-9,-1168,-1,0,9794,9794,7438,0,12081,0,4,130,18366,25,2,21,0,100
62533,T1,Red,Win,Gumayusi,Ziggs,ADC,16,5,0,4,Perfect KDA,291,11,,10.5,13144,475,22.6%,27,13,3,5,5,0.98,0.47,0.18,0.11,11.5%,21228,497,20362,369,768,23.8%,0.33,42.9%,,1,0,0,0,162,4,946,0,0,7575,7575,910,0,3170,0,15,317,6890,0,7,26,0,0
62533,T1,Red,Win,Keria,Leona,SUPPORT,11,0,2,11,5.5,30,0,,1.1,7720,279,13.3%,105,49,12,13,13,3.8,1.77,0.47,0.43,44.9%,6717,1503,3593,1621,243,7.5%,0.4,52.4%,,0,0,0,0,577,6,809,1,0,2091,2091,964,0,10256,0,33,94,12566,32,16,31,0,0
62534,T1,Blue,Win,Zeus,Gnar,TOP,17,3,2,8,5.5,264,20,,9,13595,461,23.2%,31,8,9,1,1,1.05,0.27,0.03,0.31,12.5%,21606,16756,4460,390,733,30.1%,0.37,61.1%,1,0,0,0,0,1553,17,1590,2,0,8109,8109,7812,0,23693,0,27,416,28410,87,2,24,0,250
62534,T1,Blue,Win,Oner,Sejuani,JUNGLE,14,6,1,10,16,178,157,,6,11844,402,20.3%,36,11,7,9,9,1.22,0.37,0.31,0.24,14.5%,10063,6239,2743,1081,342,14%,0.54,88.9%,,1,0,0,0,1522,13,784,1,0,2673,2673,13194,0,39281,799,21,370,30442,43,10,23,150,400
62534,T1,Blue,Win,Faker,Azir,MID,16,4,4,4,2,250,4,,8.5,12388,420,21.2%,41,13,4,4,4,1.39,0.44,0.14,0.14,16.5%,17718,686,16957,75,601,24.7%,0.27,44.4%,,1,0,0,0,138,3,-232,0,0,5100,5100,1535,0,10569,0,9,166,15734,156,7,26,0,50
62534,T1,Blue,Win,Gumayusi,Jhin,ADC,16,5,2,3,4,308,19,,10.5,13283,451,22.7%,28,11,6,2,2,0.95,0.37,0.07,0.2,11.3%,17990,16573,1208,209,611,25.1%,0.27,44.4%,,0,0,0,0,-559,0,-283,0,0,3134,3134,6588,0,6921,0,24,152,14394,50,3,22,0,50
62534,T1,Blue,Win,Keria,Alistar,SUPPORT,11,0,0,12,Perfect KDA,15,0,,0.5,7375,250,12.6%,112,66,8,17,16,3.8,2.24,0.58,0.27,45.2%,4364,651,2897,816,148,6.1%,0.41,66.7%,,0,0,0,0,216,-8,-305,0,0,1175,1175,8035,4608,12452,0,34,89,12083,0,19,32,0,0
62534,DK,Red,Loss,kingen,Corki,TOP,15,1,6,1,0.3,234,15,,7.9,9695,329,19.9%,21,10,4,0,0,0.71,0.34,0,0.14,9.3%,17643,12051,4086,1506,599,26.2%,0.07,22.2%,,0,0,0,0,-1553,-17,-1590,-2,0,312,312,5444,0,13881,0,0,81,22563,137,3,22,0,0
62534,DK,Red,Loss,Lucid,Maokai,JUNGLE,13,1,4,6,1.8,161,149,,5.5,8620,293,17.7%,39,9,8,9,7,1.32,0.31,0.31,0.27,17.3%,14419,268,14027,124,489,21.4%,0.24,77.8%,,0,0,0,0,-1522,-13,-784,-1,0,0,0,17756,0,20380,0,34,429,31178,119,10,25,50,0
62534,DK,Red,Loss,ShowMaker,Yone,MID,15,3,3,3,2,237,14,,8,11105,377,22.8%,35,13,9,6,6,1.19,0.44,0.2,0.31,15.6%,13426,8807,2506,2113,456,19.9%,0.2,66.7%,,1,0,0,0,-138,-3,232,0,0,118,118,6877,0,18197,0,11,179,22800,70,7,23,400,0
62534,DK,Red,Loss,Aiming,Miss Fortune,ADC,16,4,1,4,8,299,7,,10.1,13109,445,26.9%,20,8,5,1,1,0.68,0.27,0.03,0.17,8.9%,18584,17482,878,224,631,27.6%,0.27,88.9%,,0,0,0,0,559,0,283,0,0,5604,5604,4584,0,14525,0,6,122,9215,0,3,19,300,150
62534,DK,Red,Loss,Moham,Rell,SUPPORT,11,0,4,7,1.8,25,0,,0.8,6207,211,12.7%,110,52,12,13,13,3.73,1.76,0.44,0.41,48.9%,3382,495,2165,722,115,5%,0.24,77.8%,,0,0,0,0,-216,8,305,0,0,891,891,1351,0,14909,0,20,53,14621,44,15,28,0,0
62569,HLE,Blue,Win,Doran,Jax,TOP,16,1,3,7,2.7,232,12,,7.7,10842,359,19.2%,29,16,5,5,4,0.96,0.53,0.17,0.17,9.6%,11580,5684,5506,390,383,15.7%,0.26,50%,,0,0,0,0,-1739,-26,-773,-1,0,8769,8769,3059,0,18327,0,15,144,25055,67,6,23,100,0
62569,HLE,Blue,Win,Peanut,Poppy,JUNGLE,15,2,0,10,Perfect KDA,171,162,,5.7,10464,346,18.5%,41,10,7,9,9,1.36,0.33,0.3,0.23,13.6%,8140,5632,1608,900,269,11%,0.4,75%,1,0,0,0,0,702,-6,153,0,0,3068,3068,14909,0,41784,1062,30,742,29114,0,10,23,0,0
62569,HLE,Blue,Win,Zeka,Smolder,MID,16,7,0,5,Perfect KDA,289,23,,9.6,13734,454,24.3%,56,13,11,4,4,1.85,0.43,0.13,0.36,18.6%,28297,18712,5525,4060,936,38.3%,0.4,75%,,0,0,0,0,204,-3,104,1,0,4260,4260,7936,0,9305,0,15,360,15206,0,5,25,200,0
